The SAS System,,,,,,,,,
,,,,,,,,,
Phenotype,state,eventtype,year,agecat,numTested,numNonSuscep,pctNonSuscep,Suppress,displayTested
Acinetobacter_Carbapenems,AK,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,AK,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,AL,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,AL,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,AL,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,AR,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,AR,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,AR,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,AZ,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,AZ,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,AZ,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,CA,SSI,2019,Adult,32,8,25,,
Acinetobacter_Carbapenems,CA,SSI,2019,All,32,8,25,,
Acinetobacter_Carbapenems,CA,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,CO,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,CO,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,CO,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,CT,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,CT,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,CT,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,DC,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,DC,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,DC,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,DE,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,DE,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,DE,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,FL,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,FL,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,FL,SSI,2019,Peds,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,GA,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,GA,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,GA,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,HI,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,HI,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,HI,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,IA,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,IA,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,IA,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,ID,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,ID,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,ID,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,IL,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,IL,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,IL,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,IN,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,IN,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,IN,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,KS,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,KS,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,KS,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,KY,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,KY,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,KY,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,LA,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,LA,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,LA,SSI,2019,Peds,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MA,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,MA,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,MA,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,MD,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MD,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MD,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,ME,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,ME,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,ME,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,MI,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MI,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MI,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,MN,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,MN,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,MN,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,MO,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MO,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MO,SSI,2019,Peds,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MS,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MS,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,MS,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,MT,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,MT,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,MT,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,NC,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NC,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NC,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,ND,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,ND,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,ND,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,NE,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,NE,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,NE,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,NH,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,NH,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,NH,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,NJ,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NJ,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NJ,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,NM,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,NM,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,NM,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,NV,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NV,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NV,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,NY,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NY,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,NY,SSI,2019,Peds,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,OH,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,OH,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,OH,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,OK,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,OK,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,OK,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,OR,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,OR,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,OR,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,PA,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,PA,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,PA,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,PR,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,PR,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,PR,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,RI,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,RI,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,RI,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,SC,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,SC,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,SC,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,SD,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,SD,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,SD,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,TN,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,TN,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,TN,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,TX,SSI,2019,Adult,26,15,57.7,,
Acinetobacter_Carbapenems,TX,SSI,2019,All,26,15,57.7,,
Acinetobacter_Carbapenems,TX,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,UT,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,UT,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,UT,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,VA,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,VA,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,VA,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,VT,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,VT,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,VT,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,WA,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,WA,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,WA,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,WI,SSI,2019,Adult,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,WI,SSI,2019,All,.,.,.,LowCount,<20
Acinetobacter_Carbapenems,WI,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,WV,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,WV,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,WV,SSI,2019,Peds,0,.,.,Zero,
Acinetobacter_Carbapenems,WY,SSI,2019,Adult,0,.,.,Zero,
Acinetobacter_Carbapenems,WY,SSI,2019,All,0,.,.,Zero,
Acinetobacter_Carbapenems,WY,SSI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AK,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,AK,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,AK,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AL,All,2019,Adult,34,23,67.6,,
E.faecium_VRE,AL,All,2019,All,34,23,67.6,,
E.faecium_VRE,AL,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AR,All,2019,Adult,57,48,84.2,,
E.faecium_VRE,AR,All,2019,All,57,48,84.2,,
E.faecium_VRE,AR,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AZ,All,2019,Adult,73,53,72.6,,
E.faecium_VRE,AZ,All,2019,All,74,54,73,,
E.faecium_VRE,AZ,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,CA,All,2019,Adult,529,345,65.2,,
E.faecium_VRE,CA,All,2019,All,543,347,63.9,,
E.faecium_VRE,CA,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,CO,All,2019,Adult,38,13,34.2,,
E.faecium_VRE,CO,All,2019,All,39,13,33.3,,
E.faecium_VRE,CO,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,CT,All,2019,Adult,48,35,72.9,,
E.faecium_VRE,CT,All,2019,All,51,35,68.6,,
E.faecium_VRE,CT,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,DC,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,DC,All,2019,All,22,14,63.6,,
E.faecium_VRE,DC,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,DE,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,DE,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,DE,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,FL,All,2019,Adult,177,104,58.8,,
E.faecium_VRE,FL,All,2019,All,180,104,57.8,,
E.faecium_VRE,FL,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,GA,All,2019,Adult,42,27,64.3,,
E.faecium_VRE,GA,All,2019,All,42,27,64.3,,
E.faecium_VRE,GA,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,HI,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,HI,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,HI,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,IA,All,2019,Adult,21,16,76.2,,
E.faecium_VRE,IA,All,2019,All,22,16,72.7,,
E.faecium_VRE,IA,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,ID,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,ID,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,ID,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,IL,All,2019,Adult,121,84,69.4,,
E.faecium_VRE,IL,All,2019,All,123,85,69.1,,
E.faecium_VRE,IL,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,IN,All,2019,Adult,51,40,78.4,,
E.faecium_VRE,IN,All,2019,All,55,40,72.7,,
E.faecium_VRE,IN,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,KS,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,KS,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,KS,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,KY,All,2019,Adult,51,32,62.7,,
E.faecium_VRE,KY,All,2019,All,53,34,64.2,,
E.faecium_VRE,KY,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,LA,All,2019,Adult,36,27,75,,
E.faecium_VRE,LA,All,2019,All,38,29,76.3,,
E.faecium_VRE,LA,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,MA,All,2019,Adult,101,84,83.2,,
E.faecium_VRE,MA,All,2019,All,103,84,81.6,,
E.faecium_VRE,MA,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,MD,All,2019,Adult,54,32,59.3,,
E.faecium_VRE,MD,All,2019,All,55,32,58.2,,
E.faecium_VRE,MD,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,ME,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,ME,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,ME,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,MI,All,2019,Adult,125,87,69.6,,
E.faecium_VRE,MI,All,2019,All,128,87,68,,
E.faecium_VRE,MI,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,MN,All,2019,Adult,71,47,66.2,,
E.faecium_VRE,MN,All,2019,All,71,47,66.2,,
E.faecium_VRE,MN,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,MO,All,2019,Adult,76,53,69.7,,
E.faecium_VRE,MO,All,2019,All,76,53,69.7,,
E.faecium_VRE,MO,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,MS,All,2019,Adult,30,24,80,,
E.faecium_VRE,MS,All,2019,All,30,24,80,,
E.faecium_VRE,MS,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,MT,All,2019,Adult,0,.,.,Zero,
E.faecium_VRE,MT,All,2019,All,0,.,.,Zero,
E.faecium_VRE,MT,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,NC,All,2019,Adult,57,32,56.1,,
E.faecium_VRE,NC,All,2019,All,59,33,55.9,,
E.faecium_VRE,NC,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,ND,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,ND,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,ND,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,NE,All,2019,Adult,21,11,52.4,,
E.faecium_VRE,NE,All,2019,All,22,11,50,,
E.faecium_VRE,NE,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,NH,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,NH,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,NH,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,NJ,All,2019,Adult,104,79,76,,
E.faecium_VRE,NJ,All,2019,All,104,79,76,,
E.faecium_VRE,NJ,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,NM,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,NM,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,NM,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,NV,All,2019,Adult,35,24,68.6,,
E.faecium_VRE,NV,All,2019,All,37,24,64.9,,
E.faecium_VRE,NV,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,NY,All,2019,Adult,355,256,72.1,,
E.faecium_VRE,NY,All,2019,All,359,257,71.6,,
E.faecium_VRE,NY,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,OH,All,2019,Adult,139,97,69.8,,
E.faecium_VRE,OH,All,2019,All,146,99,67.8,,
E.faecium_VRE,OH,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,OK,All,2019,Adult,35,17,48.6,,
E.faecium_VRE,OK,All,2019,All,35,17,48.6,,
E.faecium_VRE,OK,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,OR,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,OR,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,OR,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,PA,All,2019,Adult,243,169,69.5,,
E.faecium_VRE,PA,All,2019,All,253,170,67.2,,
E.faecium_VRE,PA,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,PR,All,2019,Adult,0,.,.,Zero,
E.faecium_VRE,PR,All,2019,All,0,.,.,Zero,
E.faecium_VRE,PR,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,RI,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,RI,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,RI,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,SC,All,2019,Adult,26,16,61.5,,
E.faecium_VRE,SC,All,2019,All,26,16,61.5,,
E.faecium_VRE,SC,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,SD,All,2019,Adult,22,11,50,,
E.faecium_VRE,SD,All,2019,All,22,11,50,,
E.faecium_VRE,SD,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,TN,All,2019,Adult,87,58,66.7,,
E.faecium_VRE,TN,All,2019,All,87,58,66.7,,
E.faecium_VRE,TN,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,TX,All,2019,Adult,251,135,53.8,,
E.faecium_VRE,TX,All,2019,All,260,137,52.7,,
E.faecium_VRE,TX,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,UT,All,2019,Adult,20,7,35,,
E.faecium_VRE,UT,All,2019,All,20,7,35,,
E.faecium_VRE,UT,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,VA,All,2019,Adult,58,40,69,,
E.faecium_VRE,VA,All,2019,All,59,40,67.8,,
E.faecium_VRE,VA,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,VT,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,VT,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,VT,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,WA,All,2019,Adult,41,22,53.7,,
E.faecium_VRE,WA,All,2019,All,43,23,53.5,,
E.faecium_VRE,WA,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,WI,All,2019,Adult,51,30,58.8,,
E.faecium_VRE,WI,All,2019,All,52,30,57.7,,
E.faecium_VRE,WI,All,2019,Peds,.,.,.,LowCount,<20
E.faecium_VRE,WV,All,2019,Adult,32,28,87.5,,
E.faecium_VRE,WV,All,2019,All,32,28,87.5,,
E.faecium_VRE,WV,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,WY,All,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,WY,All,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,WY,All,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AK,CAUTI,2019,Adult,0,.,.,Zero,
E.faecium_VRE,AK,CAUTI,2019,All,0,.,.,Zero,
E.faecium_VRE,AK,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AL,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,AL,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,AL,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AR,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,AR,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,AR,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,AZ,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,AZ,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,AZ,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,CA,CAUTI,2019,Adult,72,61,84.7,,
E.faecium_VRE,CA,CAUTI,2019,All,72,61,84.7,,
E.faecium_VRE,CA,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,CO,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,CO,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,CO,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,CT,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,CT,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,CT,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,DC,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,DC,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,DC,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,DE,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,DE,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,DE,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,FL,CAUTI,2019,Adult,40,30,75,,
E.faecium_VRE,FL,CAUTI,2019,All,40,30,75,,
E.faecium_VRE,FL,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,GA,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,GA,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,GA,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,HI,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,HI,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,HI,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,IA,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,IA,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,IA,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,ID,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,ID,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,ID,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,IL,CAUTI,2019,Adult,23,21,91.3,,
E.faecium_VRE,IL,CAUTI,2019,All,23,21,91.3,,
E.faecium_VRE,IL,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,IN,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,IN,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,IN,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,KS,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,KS,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,KS,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,KY,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,KY,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,KY,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,LA,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,LA,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,LA,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,MA,CAUTI,2019,Adult,26,24,92.3,,
E.faecium_VRE,MA,CAUTI,2019,All,26,24,92.3,,
E.faecium_VRE,MA,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,MD,CAUTI,2019,Adult,.,.,.,LowCount,<20
E.faecium_VRE,MD,CAUTI,2019,All,.,.,.,LowCount,<20
E.faecium_VRE,MD,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,ME,CAUTI,2019,Adult,0,.,.,Zero,
E.faecium_VRE,ME,CAUTI,2019,All,0,.,.,Zero,
E.faecium_VRE,ME,CAUTI,2019,Peds,0,.,.,Zero,
E.faecium_VRE,MI,CAUTI,2019,Adult,23,19,82.6,,
